Name,Type1,Type2,Region,Legendary,Mythical,Baby,Fossil,Mega,Gmax,Mono_type,Dual_type,Sprite
raticate-alola,dark,normal,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10092.png
raticate-totem-alola,dark,normal,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10093.png
pikachu-original-cap,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10094.png
pikachu-hoenn-cap,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10095.png
pikachu-sinnoh-cap,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10096.png
pikachu-unova-cap,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10097.png
pikachu-kalos-cap,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10098.png
pikachu-alola-cap,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10099.png
raichu-alola,electric,psychic,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10100.png
sandshrew-alola,ice,steel,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10101.png
sandslash-alola,ice,steel,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10102.png
vulpix-alola,ice,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10103.png
ninetales-alola,ice,fairy,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10104.png
diglett-alola,ground,steel,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10105.png
dugtrio-alola,ground,steel,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10106.png
meowth-alola,dark,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10107.png
persian-alola,dark,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10108.png
geodude-alola,rock,electric,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10109.png
graveler-alola,rock,electric,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10110.png
golem-alola,rock,electric,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10111.png
grimer-alola,poison,dark,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10112.png
muk-alola,poison,dark,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10113.png
exeggutor-alola,grass,dragon,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10114.png
marowak-alola,fire,ghost,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10115.png
greninja-battle-bond,water,dark,kalos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10116.png
greninja-ash,water,dark,kalos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10117.png
zygarde-10-power-construct,dragon,ground,kalos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10118.png
zygarde-50-power-construct,dragon,ground,kalos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10119.png
zygarde-complete,dragon,ground,kalos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10120.png
gumshoos-totem,normal,NA,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10121.png
vikavolt-totem,bug,electric,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10122.png
oricorio-pom-pom,electric,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10123.png
oricorio-pau,psychic,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10124.png
oricorio-sensu,ghost,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10125.png
lycanroc-midnight,rock,NA,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10126.png
wishiwashi-school,water,NA,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10127.png
lurantis-totem,grass,NA,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
salazzle-totem,poison,fire,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA
minior-orange-meteor,rock,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10130.png
minior-yellow-meteor,rock,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10131.png
minior-green-meteor,rock,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10132.png
minior-blue-meteor,rock,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10133.png
minior-indigo-meteor,rock,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10134.png
minior-violet-meteor,rock,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10135.png
minior-red,rock,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10136.png
minior-orange,rock,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10137.png
minior-yellow,rock,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10138.png
minior-green,rock,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10139.png
minior-blue,rock,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10140.png
minior-indigo,rock,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10141.png
minior-violet,rock,flying,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10142.png
mimikyu-busted,ghost,fairy,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10143.png
mimikyu-totem-disguised,ghost,fairy,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10144.png
mimikyu-totem-busted,ghost,fairy,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10145.png
kommo-o-totem,dragon,fighting,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA
magearna-original,steel,fairy,alola,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10147.png
pikachu-partner-cap,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10148.png
marowak-totem,fire,ghost,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10149.png
ribombee-totem,bug,fairy,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10150.png
rockruff-own-tempo,rock,NA,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10151.png
lycanroc-dusk,rock,NA,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10152.png
araquanid-totem,water,bug,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA
togedemaru-totem,electric,steel,alola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA
necrozma-dusk,psychic,steel,alola,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10155.png
necrozma-dawn,psychic,ghost,alola,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10156.png
necrozma-ultra,psychic,dragon,alola,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10157.png
pikachu-starter,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
eevee-starter,normal,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
pikachu-world-cap,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10160.png
meowth-galar,steel,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10161.png
ponyta-galar,psychic,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10162.png
rapidash-galar,psychic,fairy,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10163.png
slowpoke-galar,psychic,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10164.png
slowbro-galar,poison,psychic,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10165.png
farfetchd-galar,fighting,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10166.png
weezing-galar,poison,fairy,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10167.png
mr-mime-galar,ice,psychic,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10168.png
articuno-galar,psychic,flying,kanto,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10169.png
zapdos-galar,fighting,flying,kanto,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10170.png
moltres-galar,dark,flying,kanto,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10171.png
slowking-galar,poison,psychic,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10172.png
corsola-galar,ghost,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10173.png
zigzagoon-galar,dark,normal,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10174.png
linoone-galar,dark,normal,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10175.png
darumaka-galar,ice,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10176.png
darmanitan-galar-standard,ice,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10177.png
darmanitan-galar-zen,ice,fire,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10178.png
yamask-galar,ground,ghost,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10179.png
stunfisk-galar,ground,steel,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10180.png
zygarde-10,dragon,ground,kalos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA
cramorant-gulping,flying,water,galar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA
cramorant-gorging,flying,water,galar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA
toxtricity-low-key,electric,poison,galar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10184.png
eiscue-noice,ice,NA,galar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10185.png
indeedee-female,psychic,normal,galar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10186.png
morpeko-hangry,electric,dark,galar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10187.png
zacian-crowned,fairy,steel,galar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10188.png
zamazenta-crowned,fighting,steel,galar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10189.png
eternatus-eternamax,poison,dragon,galar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10190.png
urshifu-rapid-strike,fighting,water,galar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10191.png
zarude-dada,dark,grass,galar,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10192.png
calyrex-ice,psychic,ice,galar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10193.png
calyrex-shadow,psychic,ghost,galar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10194.png
venusaur-gmax,grass,poison,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10195.png
charizard-gmax,fire,flying,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10196.png
blastoise-gmax,water,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10197.png
butterfree-gmax,bug,flying,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10198.png
pikachu-gmax,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10199.png
meowth-gmax,normal,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10200.png
machamp-gmax,fighting,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10201.png
gengar-gmax,ghost,poison,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10202.png
kingler-gmax,water,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10203.png
lapras-gmax,water,ice,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10204.png
eevee-gmax,normal,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10205.png
snorlax-gmax,normal,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10206.png
garbodor-gmax,poison,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10207.png
melmetal-gmax,steel,NA,alola,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10208.png
rillaboom-gmax,grass,NA,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10209.png
cinderace-gmax,fire,NA,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10210.png
inteleon-gmax,water,NA,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10211.png
corviknight-gmax,flying,steel,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10212.png
orbeetle-gmax,bug,psychic,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10213.png
drednaw-gmax,water,rock,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10214.png
coalossal-gmax,rock,fire,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10215.png
flapple-gmax,grass,dragon,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10216.png
appletun-gmax,grass,dragon,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10217.png
sandaconda-gmax,ground,NA,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10218.png
toxtricity-amped-gmax,electric,poison,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10219.png
centiskorch-gmax,fire,bug,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10220.png
hatterene-gmax,psychic,fairy,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10221.png
grimmsnarl-gmax,dark,fairy,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10222.png
alcremie-gmax,fairy,NA,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10223.png
copperajah-gmax,steel,NA,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10224.png
duraludon-gmax,steel,dragon,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10225.png
urshifu-single-strike-gmax,fighting,dark,galar,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10226.png
urshifu-rapid-strike-gmax,fighting,water,galar,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10227.png
toxtricity-low-key-gmax,electric,poison,galar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10228.png
growlithe-hisui,fire,rock,hisui,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10229.png
arcanine-hisui,fire,rock,hisui,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10230.png
voltorb-hisui,electric,grass,hisui,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10231.png
electrode-hisui,electric,grass,hisui,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10232.png
typhlosion-hisui,fire,ghost,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10233.png
qwilfish-hisui,dark,poison,hisui,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10234.png
